Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Mar 9, 2016",@ Boston,REG,L,116-96,L,11.5,O,210.5
"Mar 11, 2016",vs New Orleans,REG,W,121-114,W,3.0,O,204.5
"Mar 12, 2016",@ Atlanta,REG,L,95-83,W,14.0,U,193.5
"Mar 14, 2016",@ Houston,REG,L,130-81,L,11.5,O,207.5
"Mar 16, 2016",vs Minnesota,REG,L,114-108,L,4.0,O,207.5
"Mar 17, 2016",@ Milwaukee,REG,L,96-86,W,10.5,U,201.0
"Mar 19, 2016",vs LA Clippers,REG,W,113-102,W,9.0,O,198.5
"Mar 21, 2016",@ Phoenix,REG,W,103-97,W,-3.0,U,202.5
"Mar 22, 2016",@ LA Lakers,REG,L,107-100,L,-3.5,O,202.5
"Mar 25, 2016",@ San Antonio,REG,L,110-104,W,13.0,O,190.5
"Mar 28, 2016",vs San Antonio,REG,L,101-87,L,5.5,U,193.0
"Mar 30, 2016",vs Denver,REG,L,109-105,L,-2.5,O,204.5
"Apr 1, 2016",vs Toronto,REG,L,99-95,W,5.5,U,198.0
"Apr 3, 2016",@ Orlando,REG,L,119-107,L,4.5,O,207.0
"Apr 5, 2016",vs Chicago,REG,W,108-92,W,3.5,U,200.5
"Apr 8, 2016",@ Dallas,REG,L,103-93,L,6.5,O,192.5
"Apr 9, 2016",vs Golden State,REG,L,100-99,W,13.0,U,213.5
"Apr 12, 2016",@ LA Clippers,REG,L,110-84,L,9.0,U,200.5
"Apr 13, 2016",@ Golden State,REG,L,125-104,L,17.5,O,212.5
"Apr 17, 2016",@ San Antonio,PST,L,106-74,L,16.5,U,188.5
"Apr 19, 2016",@ San Antonio,PST,L,94-68,L,17.5,U,186.0
"Apr 22, 2016",vs San Antonio,PST,L,96-87,W,12.0,U,184.0
"Apr 24, 2016",vs San Antonio,PST,L,116-95,L,13.5,O,181.5
