Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Feb 9, 2016",vs Utah,REG,L,121-119,L,-1.5,O,187.5
"Feb 19, 2016",@ Orlando,REG,L,110-104,L,1.5,O,200.0
"Feb 21, 2016",vs Philadelphia,REG,W,129-103,W,-9.0,O,205.0
"Feb 24, 2016",vs Oklahoma City,REG,L,116-103,L,5.5,O,215.0
"Feb 26, 2016",vs Denver,REG,W,122-116,P,-6.0,O,208.0
"Feb 28, 2016",vs Minnesota,REG,W,128-101,W,-7.5,O,211.0
"Mar 1, 2016",vs Orlando,REG,W,121-108,W,-4.5,O,215.0
"Mar 3, 2016",vs Sacramento,REG,L,104-101,L,-6.5,U,223.0
"Mar 6, 2016",@ Denver,REG,L,116-114,L,-3.5,O,210.0
"Mar 7, 2016",vs LA Clippers,REG,L,109-90,L,5.5,U,208.5
"Mar 9, 2016",vs Detroit,REG,L,102-96,L,-1.5,U,206.5
"Mar 12, 2016",vs Indiana,REG,L,112-105,L,-1.0,O,203.0
"Mar 14, 2016",@ Charlotte,REG,W,107-96,W,5.5,U,209.5
"Mar 16, 2016",@ Cleveland,REG,L,99-98,W,5.5,U,206.5
"Mar 18, 2016",vs Golden State,REG,L,130-112,L,9.0,O,227.0
"Mar 20, 2016",vs Portland,REG,W,132-120,W,1.5,O,214.0
"Mar 23, 2016",@ Portland,REG,L,109-103,W,6.5,U,214.0
"Mar 25, 2016",@ Golden State,REG,L,128-120,W,16.5,O,220.5
"Mar 27, 2016",@ Sacramento,REG,L,133-111,L,1.5,O,217.5
"Mar 28, 2016",@ Denver,REG,W,97-88,W,1.5,U,211.5
"Mar 30, 2016",vs New York,REG,W,91-89,L,-6.0,U,199.5
"Apr 1, 2016",@ Detroit,REG,W,98-89,W,5.5,U,205.0
"Apr 3, 2016",@ Minnesota,REG,W,88-78,W,-3.0,U,205.0
"Apr 6, 2016",vs Houston,REG,W,88-86,W,1.5,U,206.5
"Apr 8, 2016",vs Memphis,REG,W,103-93,W,-6.5,O,192.5
"Apr 10, 2016",@ LA Clippers,REG,L,98-91,L,6.5,U,195.0
"Apr 11, 2016",@ Utah,REG,W,101-92,W,7.0,O,182.5
"Apr 13, 2016",vs San Antonio,REG,L,96-91,L,-5.0,U,187.5
"Apr 16, 2016",@ Oklahoma City,PST,L,108-70,L,12.0,U,206.0
"Apr 18, 2016",@ Oklahoma City,PST,W,85-84,W,14.0,U,203.0
"Apr 21, 2016",vs Oklahoma City,PST,L,131-102,L,9.5,O,198.5
"Apr 23, 2016",vs Oklahoma City,PST,L,119-108,L,8.5,O,203.5
"Apr 25, 2016",@ Oklahoma City,PST,L,118-104,W,14.5,O,204.5
