Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Feb 4, 2016",vs Houston,REG,L,111-105,W,7.5,U,217.5
"Feb 6, 2016",vs Utah,REG,L,98-89,L,7.0,U,187.5
"Feb 8, 2016",vs Oklahoma City,REG,L,122-106,L,13.0,O,214.0
"Feb 10, 2016",vs Golden State,REG,L,112-104,W,16.0,U,219.5
"Feb 19, 2016",vs Houston,REG,L,116-100,L,8.0,O,214.0
"Feb 21, 2016",vs San Antonio,REG,L,118-111,W,14.0,O,204.0
"Feb 22, 2016",@ LA Clippers,REG,L,124-84,L,14.5,U,212.0
"Feb 25, 2016",vs Brooklyn,REG,L,116-106,L,-1.5,O,208.0
"Feb 27, 2016",vs Memphis,REG,W,111-106,W,6.5,O,208.5
"Mar 1, 2016",@ Charlotte,REG,L,126-92,L,12.5,O,209.5
"Mar 3, 2016",@ Miami,REG,L,108-92,L,14.0,U,208.5
"Mar 4, 2016",@ Orlando,REG,W,102-84,W,12.5,U,216.5
"Mar 6, 2016",@ Memphis,REG,W,109-100,W,9.5,O,205.0
"Mar 9, 2016",vs New York,REG,L,128-97,L,-2.0,O,207.0
"Mar 10, 2016",@ Denver,REG,L,116-98,L,9.5,U,215.0
"Mar 12, 2016",@ Golden State,REG,L,123-116,W,18.5,O,228.0
"Mar 14, 2016",vs Minnesota,REG,W,107-104,W,0.0,U,222.5
"Mar 17, 2016",@ Utah,REG,L,103-69,L,9.0,U,198.5
"Mar 18, 2016",@ LA Lakers,REG,W,95-90,W,4.0,U,214.0
"Mar 21, 2016",vs Memphis,REG,L,103-97,L,3.0,U,202.5
"Mar 23, 2016",vs LA Lakers,REG,W,119-107,W,-5.5,O,214.0
"Mar 25, 2016",@ Sacramento,REG,L,116-94,L,7.5,U,223.0
"Mar 26, 2016",vs Boston,REG,L,102-99,W,9.0,U,217.0
"Mar 28, 2016",@ Minnesota,REG,L,121-116,W,6.0,O,219.0
"Mar 30, 2016",@ Milwaukee,REG,L,105-94,L,7.5,U,211.0
"Apr 1, 2016",vs Washington,REG,L,106-99,W,9.0,U,213.0
"Apr 3, 2016",vs Utah,REG,L,101-86,L,9.0,U,192.5
"Apr 5, 2016",@ Atlanta,REG,L,103-90,W,15.0,U,206.0
"Apr 7, 2016",@ Houston,REG,W,124-115,W,12.5,O,212.5
"Apr 9, 2016",@ New Orleans,REG,W,121-100,W,-3.0,O,208.5
"Apr 11, 2016",vs Sacramento,REG,L,105-101,L,-6.0,U,218.5
"Apr 13, 2016",vs LA Clippers,REG,W,114-105,W,-5.0,O,206.0
