Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Mar 2, 2016",vs LA Lakers,REG,W,117-107,W,-8.5,O,212.5
"Mar 4, 2016",vs Brooklyn,REG,L,121-120,L,-5.5,O,209.0
"Mar 6, 2016",vs Dallas,REG,W,116-114,W,3.5,O,210.0
"Mar 8, 2016",vs New York,REG,W,110-94,W,0.0,U,206.0
"Mar 10, 2016",vs Phoenix,REG,W,116-98,W,-9.5,U,215.0
"Mar 12, 2016",vs Washington,REG,W,116-100,W,-1.5,O,212.5
"Mar 14, 2016",@ Miami,REG,L,124-119,W,7.0,O,209.0
"Mar 15, 2016",@ Orlando,REG,L,116-110,L,3.5,O,215.0
"Mar 17, 2016",@ Atlanta,REG,L,116-98,L,8.0,O,210.0
"Mar 19, 2016",@ Charlotte,REG,W,101-93,W,9.0,U,213.0
"Mar 21, 2016",@ Cleveland,REG,L,124-91,L,11.5,O,212.0
"Mar 23, 2016",vs Philadelphia,REG,W,104-103,L,-8.5,U,214.0
"Mar 25, 2016",@ LA Lakers,REG,W,116-105,W,-4.0,O,213.5
"Mar 27, 2016",@ LA Clippers,REG,L,105-90,L,8.5,U,208.5
"Mar 28, 2016",vs Dallas,REG,L,97-88,L,-1.5,U,211.5
"Mar 30, 2016",@ Memphis,REG,W,109-105,W,2.5,O,204.5
"Mar 31, 2016",@ New Orleans,REG,L,101-95,L,-7.0,U,206.5
"Apr 2, 2016",vs Sacramento,REG,L,115-106,L,-9.5,O,218.0
"Apr 5, 2016",vs Oklahoma City,REG,L,124-102,L,9.0,O,217.0
"Apr 8, 2016",vs San Antonio,REG,W,102-98,W,-1.5,O,198.5
"Apr 10, 2016",vs Utah,REG,L,100-84,L,6.5,U,191.5
"Apr 13, 2016",@ Portland,REG,L,107-99,W,10.0,U,217.0
