Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Feb 22, 2016",@ Milwaukee,REG,L,108-101,W,9.0,U,210.5
"Feb 24, 2016",@ Memphis,REG,L,128-119,L,8.5,O,207.0
"Feb 26, 2016",vs Memphis,REG,L,112-95,L,5.0,U,213.0
"Mar 1, 2016",vs Brooklyn,REG,W,107-101,W,-1.0,U,212.0
"Mar 2, 2016",@ Denver,REG,L,117-107,L,8.5,O,212.5
"Mar 4, 2016",vs Atlanta,REG,L,106-77,L,11.0,U,203.5
"Mar 6, 2016",vs Golden State,REG,W,112-95,W,17.5,U,222.0
"Mar 8, 2016",vs Orlando,REG,W,107-98,W,4.0,U,213.0
"Mar 10, 2016",vs Cleveland,REG,L,120-108,L,9.5,O,211.0
"Mar 13, 2016",vs New York,REG,L,90-87,L,1.5,U,209.5
"Mar 15, 2016",vs Sacramento,REG,L,106-98,L,5.0,U,220.0
"Mar 18, 2016",vs Phoenix,REG,L,95-90,L,-4.0,U,214.0
"Mar 22, 2016",vs Memphis,REG,W,107-100,W,3.5,O,202.5
"Mar 23, 2016",@ Phoenix,REG,L,119-107,L,5.5,O,214.0
"Mar 25, 2016",vs Denver,REG,L,116-105,L,4.0,O,213.5
"Mar 27, 2016",vs Washington,REG,L,101-88,L,9.0,U,213.5
"Mar 28, 2016",@ Utah,REG,L,123-75,L,13.5,O,189.0
"Mar 30, 2016",vs Miami,REG,W,102-100,W,10.5,U,208.0
"Apr 3, 2016",vs Boston,REG,L,107-100,W,9.0,U,210.0
"Apr 5, 2016",@ LA Clippers,REG,L,103-81,L,14.5,U,208.0
"Apr 6, 2016",vs LA Clippers,REG,L,91-81,W,11.5,U,203.0
"Apr 8, 2016",@ New Orleans,REG,L,110-102,L,3.5,O,201.5
"Apr 10, 2016",@ Houston,REG,L,130-110,L,14.5,O,213.0
"Apr 11, 2016",@ Oklahoma City,REG,L,112-79,L,15.5,U,216.5
"Apr 13, 2016",vs Utah,REG,W,101-96,W,4.0,O,196.5
