Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"May 5, 2016",vs Miami,PST,W,96-92,L,-5.0,U,190.0
"May 7, 2016",@ Miami,PST,W,95-91,W,5.5,P,186.0
"May 9, 2016",@ Miami,PST,L,94-87,L,4.5,U,194.0
"May 11, 2016",vs Miami,PST,W,99-91,W,-4.5,O,189.0
"May 13, 2016",@ Miami,PST,L,103-91,L,4.0,O,188.0
"May 15, 2016",vs Miami,PST,W,116-89,W,-4.5,O,188.0
"May 17, 2016",@ Cleveland,PST,L,115-84,L,11.0,P,199.0
"May 19, 2016",@ Cleveland,PST,L,108-89,L,11.5,U,197.5
"May 21, 2016",vs Cleveland,PST,W,99-84,W,6.0,U,199.5
"May 23, 2016",vs Cleveland,PST,W,105-99,W,6.0,O,197.0
"May 25, 2016",@ Cleveland,PST,L,116-78,L,11.0,U,196.0
"May 27, 2016",vs Cleveland,PST,L,113-87,L,6.5,O,198.5
