Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Feb 11, 2018",vs Dallas,REG,W,104-97,L,-15.0,U,214.5
"Feb 13, 2018",@ Minnesota,REG,W,126-108,W,-3.5,O,224.0
"Feb 14, 2018",vs Sacramento,REG,W,100-91,L,-14.5,U,214.5
"Feb 23, 2018",vs Minnesota,REG,W,120-102,W,-7.5,U,223.0
"Feb 25, 2018",@ Denver,REG,W,119-114,W,-4.5,O,225.0
"Feb 26, 2018",@ Utah,REG,W,96-85,W,-1.5,U,211.5
"Feb 28, 2018",@ LA Clippers,REG,W,105-92,W,-8.5,U,228.5
"Mar 3, 2018",vs Boston,REG,W,123-120,L,-8.5,O,213.5
"Mar 6, 2018",@ Oklahoma City,REG,W,122-112,W,-5.5,O,219.5
"Mar 7, 2018",@ Milwaukee,REG,W,110-99,W,-5.5,U,214.5
"Mar 9, 2018",@ Toronto,REG,L,108-105,L,-3.0,U,220.5
"Mar 11, 2018",@ Dallas,REG,W,105-82,W,-10.5,U,211.5
"Mar 12, 2018",vs San Antonio,REG,W,109-93,W,-11.5,U,212.0
"Mar 15, 2018",vs LA Clippers,REG,W,101-96,L,-11.0,U,225.0
"Mar 17, 2018",@ New Orleans,REG,W,107-101,L,-8.5,U,227.0
"Mar 18, 2018",@ Minnesota,REG,W,129-120,W,-7.0,O,222.5
"Mar 20, 2018",@ Portland,REG,W,115-111,P,-4.0,O,219.0
"Mar 22, 2018",vs Detroit,REG,W,100-96,L,-10.5,U,213.0
"Mar 24, 2018",vs New Orleans,REG,W,114-91,W,-8.0,U,225.0
"Mar 25, 2018",vs Atlanta,REG,W,118-99,W,-13.5,O,215.5
"Mar 27, 2018",vs Chicago,REG,W,118-86,W,-13.0,U,213.5
"Mar 30, 2018",vs Phoenix,REG,W,104-103,L,-17.5,U,216.0
"Apr 1, 2018",@ San Antonio,REG,L,100-83,L,1.0,U,205.0
"Apr 3, 2018",vs Washington,REG,W,120-104,W,-8.5,O,216.5
"Apr 5, 2018",vs Portland,REG,W,96-94,L,-10.5,U,212.0
"Apr 7, 2018",vs Oklahoma City,REG,L,108-102,L,-5.0,U,220.5
"Apr 10, 2018",@ LA Lakers,REG,W,105-99,L,-9.0,U,218.0
"Apr 11, 2018",@ Sacramento,REG,L,96-83,L,2.5,U,201.0
"Apr 15, 2018",vs Minnesota,PST,W,104-101,L,-11.5,U,215.5
"Apr 18, 2018",vs Minnesota,PST,W,102-82,W,-10.0,U,215.5
"Apr 21, 2018",@ Minnesota,PST,L,121-105,L,-6.0,O,217.0
"Apr 23, 2018",@ Minnesota,PST,W,119-100,W,-6.0,O,217.0
"Apr 25, 2018",vs Minnesota,PST,W,122-104,W,-12.0,O,217.5
"Apr 29, 2018",vs Utah,PST,W,110-96,W,-11.5,U,206.5
"May 2, 2018",vs Utah,PST,L,116-108,L,-11.0,O,204.5
"May 4, 2018",@ Utah,PST,W,113-92,W,-4.5,U,209.5
"May 6, 2018",@ Utah,PST,W,100-87,W,-6.0,U,210.5
"May 8, 2018",vs Utah,PST,W,112-102,L,-11.5,O,208.0
"May 14, 2018",vs Golden State,PST,L,119-106,L,-2.5,U,225.5
"May 16, 2018",vs Golden State,PST,W,127-105,W,-2.0,O,225.0
"May 20, 2018",@ Golden State,PST,L,126-85,L,7.5,U,226.0
"May 22, 2018",@ Golden State,PST,W,95-92,W,7.5,U,227.0
"May 24, 2018",vs Golden State,PST,W,98-94,W,1.0,U,220.0
"May 26, 2018",@ Golden State,PST,L,115-86,L,12.5,U,214.5
"May 28, 2018",vs Golden State,PST,L,101-92,L,6.0,U,208.0
