Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Apr 15, 2018",@ Oklahoma City,PST,L,116-108,L,4.5,O,205.0
"Apr 18, 2018",@ Oklahoma City,PST,W,102-95,W,3.5,U,208.0
"Apr 21, 2018",vs Oklahoma City,PST,W,115-102,W,-5.0,O,209.0
"Apr 23, 2018",vs Oklahoma City,PST,W,113-96,W,-5.0,O,208.0
"Apr 25, 2018",@ Oklahoma City,PST,L,107-99,L,2.5,U,207.5
"Apr 27, 2018",vs Oklahoma City,PST,W,96-91,L,-7.0,U,207.0
"Apr 29, 2018",@ Houston,PST,L,110-96,L,11.5,U,206.5
"May 2, 2018",@ Houston,PST,W,116-108,W,11.0,O,204.5
"May 4, 2018",vs Houston,PST,L,113-92,L,4.5,U,209.5
"May 6, 2018",vs Houston,PST,L,100-87,L,6.0,U,210.5
"May 8, 2018",@ Houston,PST,L,112-102,W,11.5,O,208.0
