Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Apr 9, 2018",@ New York,REG,W,123-109,W,-12.0,O,222.0
"Apr 11, 2018",vs New York,REG,L,110-98,L,-8.5,U,214.0
"Apr 15, 2018",vs Indiana,PST,L,98-80,L,-7.5,U,212.0
"Apr 18, 2018",vs Indiana,PST,W,100-97,L,-8.0,U,212.5
"Apr 20, 2018",@ Indiana,PST,L,92-90,L,1.5,U,209.5
"Apr 22, 2018",@ Indiana,PST,W,104-100,W,-2.0,U,206.5
"Apr 25, 2018",vs Indiana,PST,W,98-95,L,-6.5,U,205.5
"Apr 27, 2018",@ Indiana,PST,L,121-87,L,1.5,O,202.0
"Apr 29, 2018",vs Indiana,PST,W,105-101,L,-5.5,O,200.5
"May 1, 2018",@ Toronto,PST,W,113-112,W,7.0,O,213.5
"May 3, 2018",@ Toronto,PST,W,128-110,W,7.0,O,213.5
"May 5, 2018",vs Toronto,PST,W,105-103,L,-4.5,U,214.5
"May 7, 2018",vs Toronto,PST,W,128-93,W,-5.0,O,212.5
"May 13, 2018",@ Boston,PST,L,108-83,L,-1.0,U,204.5
"May 15, 2018",@ Boston,PST,L,107-94,L,0.0,U,205.5
"May 19, 2018",vs Boston,PST,W,116-86,W,-6.5,U,207.0
"May 21, 2018",vs Boston,PST,W,111-102,W,-7.0,O,204.5
"May 23, 2018",@ Boston,PST,L,96-83,L,1.5,U,204.5
"May 25, 2018",vs Boston,PST,W,109-99,W,-7.0,O,201.5
"May 27, 2018",@ Boston,PST,W,87-79,W,2.5,U,197.0
"May 31, 2018",@ Golden State,PST,L,124-114,W,12.5,O,217.5
"Jun 3, 2018",@ Golden State,PST,L,122-103,L,11.5,O,216.0
"Jun 6, 2018",vs Golden State,PST,L,110-102,L,3.5,U,215.5
"Jun 8, 2018",vs Golden State,PST,L,108-85,L,4.5,U,216.5
