Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Dec 14, 2017",@ Golden State,REG,L,112-97,L,10.0,U,210.0
"Dec 16, 2017",@ San Antonio,REG,L,98-96,W,6.0,U,198.5
"Dec 18, 2017",vs Phoenix,REG,L,97-91,L,-7.5,U,209.0
"Dec 20, 2017",vs Detroit,REG,W,110-93,W,-1.0,O,197.5
"Dec 22, 2017",@ Miami,REG,L,113-101,L,-2.0,O,195.5
"Dec 23, 2017",@ Atlanta,REG,L,112-107,L,-1.5,O,203.0
"Dec 26, 2017",vs Toronto,REG,W,98-93,W,6.0,U,209.5
"Dec 27, 2017",@ Indiana,REG,W,98-94,W,3.5,U,203.0
"Dec 29, 2017",@ New Orleans,REG,W,128-120,W,6.5,O,212.0
"Dec 31, 2017",@ Oklahoma City,REG,W,116-113,W,8.0,O,203.5
"Jan 3, 2018",vs Golden State,REG,L,125-122,W,8.0,O,221.0
"Jan 5, 2018",vs Chicago,REG,L,127-124,L,-4.0,O,210.5
"Jan 7, 2018",vs New York,REG,L,100-96,L,-5.0,U,204.0
"Jan 9, 2018",vs Orlando,REG,W,114-99,W,-7.0,U,215.5
"Jan 10, 2018",@ Charlotte,REG,W,115-111,W,6.5,O,210.0
"Jan 13, 2018",vs LA Lakers,REG,L,107-101,L,-4.5,U,213.5
"Jan 16, 2018",@ Denver,REG,L,105-102,W,6.5,U,210.0
"Jan 20, 2018",@ Portland,REG,L,117-108,L,5.5,O,210.5
"Jan 22, 2018",vs Washington,REG,W,98-75,W,2.5,U,211.5
"Jan 24, 2018",vs Houston,REG,L,104-97,L,6.5,U,216.5
"Jan 26, 2018",vs Portland,REG,L,107-93,L,1.5,U,208.0
"Jan 27, 2018",@ Denver,REG,L,91-89,W,8.0,U,209.0
"Jan 29, 2018",vs Miami,REG,L,95-88,L,2.0,U,196.0
"Jan 31, 2018",@ Phoenix,REG,L,102-88,L,-2.5,U,210.5
"Feb 3, 2018",@ Sacramento,REG,W,106-99,W,-4.5,O,200.5
"Feb 5, 2018",@ LA Clippers,REG,L,104-101,W,6.0,U,214.5
"Feb 8, 2018",@ Golden State,REG,L,121-103,L,14.5,O,221.5
"Feb 10, 2018",vs LA Lakers,REG,W,130-123,W,-3.0,O,213.5
"Feb 11, 2018",@ Houston,REG,L,104-97,W,15.0,U,214.5
"Feb 13, 2018",vs Sacramento,REG,L,114-109,L,-7.0,O,206.0
"Feb 23, 2018",@ LA Lakers,REG,L,124-102,L,4.5,O,221.5
"Feb 24, 2018",@ Utah,REG,L,97-90,W,10.5,U,204.0
"Feb 26, 2018",vs Indiana,REG,W,109-103,W,3.0,O,211.0
"Feb 28, 2018",vs Oklahoma City,REG,L,111-110,W,5.0,O,209.0
"Mar 2, 2018",@ Chicago,REG,L,108-100,L,-2.5,U,215.0
"Mar 4, 2018",vs New Orleans,REG,L,126-109,L,3.5,O,222.5
"Mar 6, 2018",vs Denver,REG,W,118-107,W,6.5,O,216.5
"Mar 10, 2018",vs Memphis,REG,W,114-80,W,-9.5,U,208.5
"Mar 11, 2018",vs Houston,REG,L,105-82,L,10.5,U,211.5
"Mar 13, 2018",@ New York,REG,W,110-97,W,1.0,U,216.0
"Mar 16, 2018",@ Toronto,REG,L,122-115,W,10.0,O,208.0
"Mar 17, 2018",@ Brooklyn,REG,L,114-106,L,4.5,O,211.5
"Mar 20, 2018",@ New Orleans,REG,L,115-105,L,6.5,O,218.0
"Mar 22, 2018",vs Utah,REG,L,119-112,W,8.5,O,199.0
"Mar 24, 2018",vs Charlotte,REG,L,102-98,L,2.5,U,215.0
"Mar 27, 2018",@ Sacramento,REG,W,103-97,W,2.5,U,204.0
"Mar 28, 2018",@ LA Lakers,REG,L,103-93,L,8.5,U,216.5
"Mar 30, 2018",vs Minnesota,REG,L,93-92,W,6.0,U,217.0
"Apr 1, 2018",@ Cleveland,REG,L,98-87,L,10.5,U,213.0
"Apr 3, 2018",vs Portland,REG,W,115-109,W,7.0,O,207.5
"Apr 4, 2018",@ Orlando,REG,L,105-100,L,2.0,O,197.0
"Apr 6, 2018",@ Detroit,REG,L,113-106,L,6.5,O,201.5
"Apr 8, 2018",@ Philadelphia,REG,L,109-97,W,13.0,U,215.5
"Apr 10, 2018",vs Phoenix,REG,L,124-97,L,-2.5,O,207.0
