Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Jan 6, 2018",vs Cleveland,REG,L,131-127,W,9.0,O,221.5
"Jan 9, 2018",@ Dallas,REG,L,114-99,L,7.0,U,215.5
"Jan 10, 2018",@ Milwaukee,REG,L,110-103,W,10.5,U,218.0
"Jan 12, 2018",@ Washington,REG,L,125-119,W,11.0,O,218.0
"Jan 16, 2018",vs Minnesota,REG,W,108-102,W,8.5,U,218.0
"Jan 18, 2018",@ Cleveland,REG,L,104-103,W,11.5,U,227.5
"Jan 21, 2018",@ Boston,REG,W,103-95,W,10.5,U,209.0
"Jan 23, 2018",vs Sacramento,REG,L,105-99,L,-7.5,U,211.0
"Jan 27, 2018",@ Indiana,REG,L,114-112,W,6.5,O,214.0
"Jan 30, 2018",@ Houston,REG,L,114-107,W,13.0,O,219.5
"Jan 31, 2018",vs LA Lakers,REG,W,127-105,W,2.5,O,217.0
"Feb 3, 2018",vs Washington,REG,L,115-98,L,5.0,U,214.5
"Feb 5, 2018",@ Miami,REG,W,111-109,W,8.5,O,205.5
"Feb 6, 2018",vs Cleveland,REG,W,116-98,W,6.5,U,226.5
"Feb 8, 2018",vs Atlanta,REG,W,100-98,W,2.0,U,211.0
"Feb 10, 2018",vs Milwaukee,REG,L,111-104,L,5.0,O,208.0
"Feb 12, 2018",@ Chicago,REG,L,105-101,W,5.0,U,212.5
"Feb 14, 2018",vs Charlotte,REG,L,104-102,W,6.0,U,212.0
"Feb 22, 2018",vs New York,REG,L,120-113,L,-3.5,O,216.0
"Feb 24, 2018",@ Philadelphia,REG,L,116-105,L,10.0,O,217.0
"Feb 26, 2018",@ Oklahoma City,REG,L,112-105,W,10.0,U,218.0
"Feb 28, 2018",vs Toronto,REG,L,117-104,L,9.0,U,222.0
"Mar 2, 2018",vs Detroit,REG,W,115-106,W,2.5,O,213.5
"Mar 3, 2018",vs Memphis,REG,W,107-100,W,-6.5,U,212.0
"Mar 5, 2018",@ Utah,REG,L,94-80,L,9.0,U,207.5
"Mar 7, 2018",@ LA Lakers,REG,L,108-107,W,6.5,U,226.5
"Mar 9, 2018",@ Sacramento,REG,L,94-88,L,3.0,U,205.5
"Mar 10, 2018",@ LA Clippers,REG,L,113-105,W,11.5,O,217.5
"Mar 13, 2018",@ San Antonio,REG,L,108-72,L,10.5,U,201.5
"Mar 14, 2018",vs Milwaukee,REG,W,126-117,W,10.0,O,207.5
"Mar 16, 2018",vs Boston,REG,L,92-83,L,6.5,U,201.5
"Mar 20, 2018",vs Toronto,REG,L,93-86,W,9.0,U,211.0
"Mar 22, 2018",vs Philadelphia,REG,L,118-98,L,8.0,O,212.5
"Mar 24, 2018",vs Phoenix,REG,W,105-99,L,-7.5,U,215.0
"Mar 28, 2018",vs Brooklyn,REG,L,111-104,L,2.5,U,215.5
"Mar 30, 2018",vs Chicago,REG,L,90-82,L,-6.0,U,209.0
"Apr 1, 2018",@ Atlanta,REG,L,94-88,L,1.5,U,209.0
"Apr 3, 2018",@ New York,REG,W,97-73,W,1.0,U,207.0
"Apr 4, 2018",vs Dallas,REG,W,105-100,W,-2.0,O,197.0
"Apr 6, 2018",vs Charlotte,REG,L,137-100,L,7.0,O,208.0
"Apr 8, 2018",@ Toronto,REG,L,112-101,P,11.0,O,210.5
"Apr 9, 2018",@ Milwaukee,REG,L,102-86,L,10.0,U,211.5
"Apr 11, 2018",vs Washington,REG,W,101-92,W,6.0,U,205.0
