Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Jan 13, 2018",@ San Antonio,REG,L,112-80,L,7.5,U,208.0
"Jan 16, 2018",vs Dallas,REG,W,105-102,L,-6.5,U,210.0
"Jan 17, 2018",@ LA Clippers,REG,L,109-104,L,4.5,U,220.0
"Jan 19, 2018",vs Phoenix,REG,L,108-100,L,-9.0,U,220.0
"Jan 22, 2018",vs Portland,REG,W,104-101,P,-3.0,U,211.0
"Jan 25, 2018",vs New York,REG,W,130-118,W,-7.0,O,211.5
"Jan 27, 2018",vs Dallas,REG,W,91-89,L,-8.0,U,209.0
"Jan 29, 2018",vs Boston,REG,L,111-110,L,-1.0,O,206.5
"Jan 30, 2018",@ San Antonio,REG,L,106-104,W,6.5,O,202.5
"Feb 1, 2018",vs Oklahoma City,REG,W,127-124,W,1.5,O,218.5
"Feb 3, 2018",vs Golden State,REG,W,115-108,W,5.0,U,231.5
"Feb 5, 2018",vs Charlotte,REG,W,121-104,W,-4.0,O,216.5
"Feb 9, 2018",@ Houston,REG,L,130-104,L,8.5,O,223.0
"Feb 10, 2018",@ Phoenix,REG,W,123-113,W,-7.0,O,221.0
"Feb 13, 2018",vs San Antonio,REG,W,117-109,W,-7.0,O,208.5
"Feb 15, 2018",@ Milwaukee,REG,W,134-123,W,2.0,O,214.5
"Feb 23, 2018",vs San Antonio,REG,W,122-119,L,-4.0,O,212.0
"Feb 25, 2018",vs Houston,REG,L,119-114,L,4.5,O,225.0
"Feb 27, 2018",vs LA Clippers,REG,L,122-120,L,-5.5,O,228.5
"Mar 2, 2018",@ Memphis,REG,W,108-102,L,-9.0,U,216.5
"Mar 3, 2018",@ Cleveland,REG,W,126-117,W,4.5,O,228.5
"Mar 6, 2018",@ Dallas,REG,L,118-107,L,-6.5,O,216.5
"Mar 7, 2018",vs Cleveland,REG,L,113-108,L,-3.5,U,229.5
"Mar 9, 2018",vs LA Lakers,REG,W,125-116,W,-7.0,O,230.5
"Mar 11, 2018",vs Sacramento,REG,W,130-104,W,-11.5,O,213.5
"Mar 13, 2018",@ LA Lakers,REG,L,112-103,L,-2.5,U,232.5
"Mar 15, 2018",vs Detroit,REG,W,120-113,L,-8.5,O,215.0
"Mar 17, 2018",@ Memphis,REG,L,101-94,L,-7.0,U,214.5
"Mar 19, 2018",@ Miami,REG,L,149-141,L,1.5,O,213.5
"Mar 21, 2018",@ Chicago,REG,W,135-102,W,-9.0,O,216.0
"Mar 23, 2018",@ Washington,REG,W,108-100,W,1.5,U,217.5
"Mar 26, 2018",@ Philadelphia,REG,L,123-104,L,5.0,P,227.0
"Mar 27, 2018",@ Toronto,REG,L,114-110,W,8.0,P,224.0
"Mar 30, 2018",@ Oklahoma City,REG,W,126-125,W,4.0,O,224.5
"Apr 1, 2018",vs Milwaukee,REG,W,128-125,L,-5.5,O,223.0
"Apr 3, 2018",vs Indiana,REG,W,107-104,L,-4.0,U,212.0
"Apr 5, 2018",vs Minnesota,REG,W,100-96,L,-4.5,U,224.5
"Apr 7, 2018",@ LA Clippers,REG,W,134-115,W,-3.5,O,222.0
"Apr 9, 2018",vs Portland,REG,W,88-82,W,-4.5,U,220.5
"Apr 11, 2018",@ Minnesota,REG,L,112-106,L,3.5,O,216.5
