Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Dec 15, 2017",vs LA Clippers,REG,W,100-91,L,-10.5,U,209.0
"Dec 17, 2017",vs Cleveland,REG,L,106-99,L,-2.5,U,215.0
"Dec 19, 2017",vs New Orleans,REG,W,116-106,W,-2.0,O,216.5
"Dec 22, 2017",@ Brooklyn,REG,L,119-84,L,-6.0,U,215.5
"Dec 23, 2017",vs Orlando,REG,W,130-103,W,-12.0,O,211.5
"Dec 25, 2017",@ Boston,REG,W,111-103,W,4.0,O,208.5
"Dec 27, 2017",@ Atlanta,REG,L,113-99,L,-6.0,U,214.0
"Dec 29, 2017",vs Houston,REG,W,121-103,W,1.5,U,224.5
"Dec 31, 2017",vs Chicago,REG,W,114-110,L,-8.0,O,211.0
"Jan 3, 2018",vs New York,REG,W,121-103,W,-9.5,O,213.0
"Jan 5, 2018",@ Memphis,REG,W,102-100,L,-4.5,U,204.5
"Jan 6, 2018",vs Milwaukee,REG,L,110-103,L,-3.0,P,213.0
"Jan 10, 2018",vs Utah,REG,L,107-104,L,-8.0,O,208.5
"Jan 12, 2018",vs Orlando,REG,W,125-119,L,-11.0,O,218.0
"Jan 13, 2018",vs Brooklyn,REG,W,119-113,L,-9.5,O,215.5
"Jan 15, 2018",vs Milwaukee,REG,L,104-95,L,-5.0,U,213.5
"Jan 17, 2018",@ Charlotte,REG,L,133-109,L,2.0,O,216.0
"Jan 19, 2018",@ Detroit,REG,W,122-112,W,-1.0,O,209.0
"Jan 22, 2018",@ Dallas,REG,L,98-75,L,-2.5,U,211.5
"Jan 25, 2018",@ Oklahoma City,REG,L,121-112,L,5.0,O,215.0
"Jan 27, 2018",@ Atlanta,REG,W,129-104,W,-3.5,O,211.5
"Jan 30, 2018",vs Oklahoma City,REG,W,102-96,W,3.5,U,216.0
"Feb 1, 2018",vs Toronto,REG,W,122-119,W,4.0,O,213.5
"Feb 3, 2018",@ Orlando,REG,W,115-98,W,-5.0,U,214.5
"Feb 5, 2018",@ Indiana,REG,W,111-102,W,-3.5,O,211.0
"Feb 6, 2018",@ Philadelphia,REG,L,115-102,L,6.0,O,212.0
"Feb 8, 2018",vs Boston,REG,L,110-104,L,2.0,O,204.0
"Feb 10, 2018",@ Chicago,REG,W,101-90,W,-5.5,U,213.5
"Feb 14, 2018",@ New York,REG,W,118-113,W,-4.5,O,210.5
"Feb 22, 2018",@ Cleveland,REG,W,110-103,W,6.5,U,221.5
"Feb 23, 2018",vs Charlotte,REG,L,122-105,L,-3.5,O,210.5
"Feb 25, 2018",vs Philadelphia,REG,W,109-94,W,-1.5,U,214.5
"Feb 27, 2018",@ Milwaukee,REG,W,107-104,W,3.0,U,212.0
"Feb 28, 2018",vs Golden State,REG,L,109-101,W,8.5,U,227.0
"Mar 2, 2018",vs Toronto,REG,L,102-95,L,3.5,U,216.5
"Mar 4, 2018",vs Indiana,REG,L,98-95,L,-4.0,U,211.5
"Mar 6, 2018",vs Miami,REG,W,117-113,P,-4.0,O,205.0
"Mar 9, 2018",@ New Orleans,REG,W,116-97,W,-3.5,U,222.0
"Mar 10, 2018",@ Miami,REG,L,129-102,L,4.0,O,207.0
"Mar 13, 2018",vs Minnesota,REG,L,116-111,L,-3.5,O,218.5
"Mar 14, 2018",@ Boston,REG,W,125-124,L,-4.0,O,201.5
"Mar 17, 2018",vs Indiana,REG,W,109-102,W,-4.5,O,210.5
"Mar 21, 2018",@ San Antonio,REG,L,98-90,L,5.5,U,202.0
"Mar 23, 2018",vs Denver,REG,L,108-100,L,-1.5,U,217.5
"Mar 25, 2018",vs New York,REG,L,101-97,L,-10.5,U,217.0
"Mar 27, 2018",vs San Antonio,REG,W,116-106,W,2.0,O,202.0
"Mar 29, 2018",@ Detroit,REG,L,103-92,L,-2.5,U,208.0
"Mar 31, 2018",vs Charlotte,REG,W,107-93,W,-6.5,U,219.5
"Apr 1, 2018",@ Chicago,REG,L,113-94,L,-7.5,O,206.5
"Apr 3, 2018",@ Houston,REG,L,120-104,L,8.5,O,216.5
"Apr 5, 2018",@ Cleveland,REG,L,119-115,W,5.5,O,220.0
"Apr 6, 2018",vs Atlanta,REG,L,103-97,L,-10.5,U,210.0
"Apr 10, 2018",vs Boston,REG,W,113-101,W,-7.5,O,204.5
"Apr 11, 2018",@ Orlando,REG,L,101-92,L,-6.0,U,205.0
"Apr 14, 2018",@ Toronto,PST,L,114-106,L,7.5,O,214.0
"Apr 17, 2018",@ Toronto,PST,L,130-119,L,7.0,O,213.5
"Apr 20, 2018",vs Toronto,PST,W,122-103,W,-1.0,O,217.5
"Apr 22, 2018",vs Toronto,PST,W,106-98,W,1.5,U,217.0
"Apr 25, 2018",@ Toronto,PST,L,108-98,L,7.0,U,216.0
"Apr 27, 2018",vs Toronto,PST,L,102-92,L,2.0,U,214.5
