Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Mar 9, 2018",vs Cleveland,REG,W,116-102,W,1.0,U,230.0
"Mar 10, 2018",vs Orlando,REG,W,113-105,L,-11.5,O,217.5
"Mar 13, 2018",@ Chicago,REG,W,112-106,L,-7.5,U,224.5
"Mar 15, 2018",@ Houston,REG,L,101-96,W,11.0,U,225.0
"Mar 16, 2018",@ Oklahoma City,REG,L,121-113,L,6.0,O,224.0
"Mar 18, 2018",vs Portland,REG,L,122-109,L,-1.0,O,218.0
"Mar 20, 2018",@ Minnesota,REG,L,123-109,L,3.5,O,228.5
"Mar 21, 2018",@ Milwaukee,REG,W,127-120,W,5.5,O,222.5
"Mar 23, 2018",@ Indiana,REG,L,109-104,L,3.5,U,217.5
"Mar 25, 2018",@ Toronto,REG,W,117-106,W,8.5,U,224.5
"Mar 27, 2018",vs Milwaukee,REG,W,105-98,W,-3.0,U,227.0
"Mar 28, 2018",@ Phoenix,REG,W,111-99,W,-11.0,U,222.5
"Mar 30, 2018",@ Portland,REG,L,105-96,L,6.0,U,219.0
"Apr 1, 2018",vs Indiana,REG,L,111-104,L,-3.0,O,212.5
"Apr 3, 2018",vs San Antonio,REG,W,113-110,W,2.5,O,207.5
"Apr 5, 2018",@ Utah,REG,L,117-95,L,7.5,O,211.5
"Apr 7, 2018",vs Denver,REG,L,134-115,L,3.5,O,222.0
"Apr 9, 2018",vs New Orleans,REG,L,113-100,L,9.0,U,222.5
"Apr 11, 2018",vs LA Lakers,REG,L,115-100,L,-2.5,O,214.5
