Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Dec 20, 2017",vs Utah,REG,W,107-79,W,-8.0,U,196.5
"Dec 22, 2017",vs Atlanta,REG,W,120-117,L,-11.0,O,204.0
"Dec 23, 2017",@ Utah,REG,W,103-89,W,1.5,U,197.5
"Dec 25, 2017",vs Houston,REG,W,112-107,W,-2.0,U,219.5
"Dec 27, 2017",vs Toronto,REG,W,124-107,W,-3.5,O,209.0
"Dec 29, 2017",vs Milwaukee,REG,L,97-95,L,-6.5,U,208.0
"Dec 31, 2017",vs Dallas,REG,L,116-113,L,-8.0,O,203.5
"Jan 3, 2018",@ LA Lakers,REG,W,133-96,W,-5.5,O,214.0
"Jan 4, 2018",@ LA Clippers,REG,W,127-117,W,-1.5,O,212.5
"Jan 7, 2018",@ Phoenix,REG,L,114-100,L,-8.0,U,222.0
"Jan 9, 2018",vs Portland,REG,L,117-106,L,-8.0,O,204.5
"Jan 10, 2018",@ Minnesota,REG,L,104-88,L,4.5,U,213.0
"Jan 13, 2018",@ Charlotte,REG,W,101-91,W,-2.0,U,212.0
"Jan 15, 2018",vs Sacramento,REG,W,95-88,L,-12.0,U,208.5
"Jan 17, 2018",vs LA Lakers,REG,W,114-90,W,-9.5,U,215.5
"Jan 20, 2018",@ Cleveland,REG,W,148-124,W,2.5,O,219.5
"Jan 23, 2018",vs Brooklyn,REG,W,109-108,L,-9.5,O,211.0
"Jan 25, 2018",vs Washington,REG,W,121-112,W,-5.0,O,215.0
"Jan 27, 2018",@ Detroit,REG,W,121-108,W,-3.5,O,206.5
"Jan 28, 2018",vs Philadelphia,REG,W,122-112,W,-3.0,O,214.5
"Jan 30, 2018",@ Washington,REG,L,102-96,L,-3.5,U,216.0
"Feb 1, 2018",@ Denver,REG,L,127-124,L,-1.5,O,218.5
"Feb 2, 2018",vs New Orleans,REG,L,114-100,L,-6.5,U,224.5
"Feb 4, 2018",vs LA Lakers,REG,L,108-104,L,-9.5,U,220.0
"Feb 6, 2018",@ Golden State,REG,W,125-105,W,10.0,U,231.0
"Feb 8, 2018",@ LA Lakers,REG,L,106-81,L,1.0,U,211.5
"Feb 11, 2018",vs Memphis,REG,W,110-92,W,-4.5,O,199.5
"Feb 13, 2018",vs Cleveland,REG,L,120-112,L,-3.5,O,223.5
"Feb 14, 2018",@ Memphis,REG,W,121-114,W,-4.5,O,208.0
"Feb 22, 2018",@ Sacramento,REG,W,110-107,L,-8.0,O,215.0
"Feb 24, 2018",@ Golden State,REG,L,112-80,L,10.0,U,233.5
"Feb 26, 2018",vs Orlando,REG,W,112-105,L,-10.0,U,218.0
"Feb 28, 2018",@ Dallas,REG,W,111-110,L,-5.0,O,209.0
"Mar 2, 2018",@ Phoenix,REG,W,124-116,W,-7.5,O,227.5
"Mar 3, 2018",@ Portland,REG,L,108-100,L,4.5,U,215.0
"Mar 6, 2018",vs Houston,REG,L,122-112,L,5.5,O,219.5
"Mar 8, 2018",vs Phoenix,REG,W,115-87,W,-11.0,U,229.5
"Mar 10, 2018",vs San Antonio,REG,W,104-94,W,-4.0,U,210.5
"Mar 12, 2018",vs Sacramento,REG,W,106-101,L,-13.5,U,212.5
"Mar 13, 2018",@ Atlanta,REG,W,119-107,W,-6.0,O,216.5
"Mar 16, 2018",vs LA Clippers,REG,W,121-113,W,-6.0,O,224.0
"Mar 18, 2018",@ Toronto,REG,W,132-125,W,6.0,O,219.5
"Mar 20, 2018",@ Boston,REG,L,100-99,L,-5.0,U,208.0
"Mar 23, 2018",vs Miami,REG,W,105-99,P,-6.0,U,216.5
"Mar 25, 2018",vs Portland,REG,L,108-105,L,-4.0,U,218.0
"Mar 29, 2018",@ San Antonio,REG,L,103-99,L,1.5,U,208.5
"Mar 30, 2018",vs Denver,REG,L,126-125,L,-4.0,O,224.5
"Apr 1, 2018",@ New Orleans,REG,W,109-104,W,-1.0,U,227.0
"Apr 3, 2018",vs Golden State,REG,L,111-107,L,-3.5,U,222.5
"Apr 7, 2018",@ Houston,REG,W,108-102,W,5.0,U,220.5
"Apr 9, 2018",@ Miami,REG,W,115-93,W,-4.5,U,212.5
"Apr 11, 2018",vs Memphis,REG,W,137-123,L,-16.5,O,211.5
"Apr 15, 2018",vs Utah,PST,W,116-108,W,-4.5,O,205.0
"Apr 18, 2018",vs Utah,PST,L,102-95,L,-3.5,U,208.0
"Apr 21, 2018",@ Utah,PST,L,115-102,L,5.0,O,209.0
"Apr 23, 2018",@ Utah,PST,L,113-96,L,5.0,O,208.0
"Apr 25, 2018",vs Utah,PST,W,107-99,W,-2.5,U,207.5
"Apr 27, 2018",@ Utah,PST,L,96-91,W,7.0,U,207.0
