Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Dec 20, 2017",vs Miami,REG,L,90-89,L,-9.0,U,199.5
"Dec 21, 2017",@ New York,REG,L,102-93,L,-2.5,U,203.5
"Dec 23, 2017",vs Chicago,REG,W,117-92,W,-8.0,O,204.5
"Dec 25, 2017",vs Washington,REG,L,111-103,L,-4.0,O,208.5
"Dec 27, 2017",@ Charlotte,REG,W,102-91,W,-1.0,U,207.0
"Dec 28, 2017",vs Houston,REG,W,99-98,W,2.0,U,216.5
"Dec 31, 2017",vs Brooklyn,REG,W,108-105,L,-9.5,O,209.5
"Jan 3, 2018",vs Cleveland,REG,W,102-88,W,-3.0,U,212.5
"Jan 5, 2018",vs Minnesota,REG,W,91-84,W,-3.0,U,210.5
"Jan 6, 2018",@ Brooklyn,REG,W,87-85,L,-3.0,U,205.5
"Jan 11, 2018",@ Philadelphia,REG,W,114-103,W,-2.0,O,212.0
"Jan 16, 2018",vs New Orleans,REG,L,116-113,L,-5.5,O,213.5
"Jan 18, 2018",vs Philadelphia,REG,L,89-80,L,-3.0,U,203.5
"Jan 21, 2018",vs Orlando,REG,L,103-95,L,-10.5,U,209.0
"Jan 23, 2018",@ LA Lakers,REG,L,108-107,L,-5.0,O,206.5
"Jan 24, 2018",@ LA Clippers,REG,W,113-102,W,3.0,O,214.0
"Jan 27, 2018",@ Golden State,REG,L,109-105,W,10.5,U,219.5
"Jan 29, 2018",@ Denver,REG,W,111-110,W,1.0,O,206.5
"Jan 31, 2018",vs New York,REG,W,103-73,W,-5.5,U,201.5
"Feb 2, 2018",vs Atlanta,REG,W,119-110,W,-7.0,O,200.0
"Feb 4, 2018",vs Portland,REG,W,97-96,W,2.0,U,199.0
"Feb 6, 2018",@ Toronto,REG,L,111-91,L,5.0,U,208.5
"Feb 8, 2018",@ Washington,REG,W,110-104,W,-2.0,O,204.0
"Feb 9, 2018",vs Indiana,REG,L,97-91,L,-4.0,U,203.5
"Feb 11, 2018",vs Cleveland,REG,L,121-99,L,-5.0,O,212.0
"Feb 14, 2018",vs LA Clippers,REG,L,129-119,L,-5.0,O,212.0
"Feb 23, 2018",@ Detroit,REG,W,110-98,W,-2.5,U,208.5
"Feb 24, 2018",@ New York,REG,W,121-112,W,-6.0,O,211.5
"Feb 26, 2018",vs Memphis,REG,W,109-98,L,-11.5,O,204.0
"Feb 28, 2018",vs Charlotte,REG,W,134-106,W,-7.5,O,211.0
"Mar 3, 2018",@ Houston,REG,L,123-120,W,8.5,O,213.5
"Mar 5, 2018",@ Chicago,REG,W,105-89,W,-7.0,U,209.5
"Mar 8, 2018",@ Minnesota,REG,W,117-109,W,-2.5,O,218.0
"Mar 11, 2018",vs Indiana,REG,L,99-97,L,-4.5,U,209.0
"Mar 14, 2018",vs Washington,REG,L,125-124,W,4.0,O,201.5
"Mar 16, 2018",@ Orlando,REG,W,92-83,W,-6.5,U,201.5
"Mar 18, 2018",@ New Orleans,REG,L,108-89,L,3.0,U,213.5
"Mar 20, 2018",vs Oklahoma City,REG,W,100-99,W,5.0,U,208.0
"Mar 23, 2018",@ Portland,REG,W,105-100,W,7.5,O,203.0
"Mar 25, 2018",@ Sacramento,REG,W,104-93,W,-6.5,U,198.0
"Mar 26, 2018",@ Phoenix,REG,W,102-94,L,-10.0,U,209.0
"Mar 28, 2018",@ Utah,REG,W,97-94,W,10.5,U,193.5
"Mar 31, 2018",vs Toronto,REG,W,110-99,W,4.5,O,206.0
"Apr 3, 2018",@ Milwaukee,REG,L,106-102,W,4.5,O,203.5
"Apr 4, 2018",@ Toronto,REG,L,96-78,L,7.5,U,203.5
"Apr 6, 2018",vs Chicago,REG,W,111-104,W,-6.0,O,203.5
"Apr 8, 2018",vs Atlanta,REG,L,112-106,L,-9.5,O,201.0
"Apr 10, 2018",@ Washington,REG,L,113-101,L,7.5,O,204.5
"Apr 11, 2018",vs Brooklyn,REG,W,110-97,W,4.5,O,205.5
"Apr 15, 2018",vs Milwaukee,PST,W,113-107,W,-4.0,O,200.0
"Apr 17, 2018",vs Milwaukee,PST,W,120-106,W,-1.0,O,200.0
"Apr 20, 2018",@ Milwaukee,PST,L,116-92,L,4.5,O,205.5
"Apr 22, 2018",@ Milwaukee,PST,L,104-102,W,6.0,O,204.0
"Apr 24, 2018",vs Milwaukee,PST,W,92-87,W,-4.5,U,202.5
"Apr 26, 2018",@ Milwaukee,PST,L,97-86,L,4.5,U,201.0
"Apr 28, 2018",vs Milwaukee,PST,W,112-96,W,-5.0,O,195.5
"Apr 30, 2018",vs Philadelphia,PST,W,117-101,W,5.0,O,205.0
"May 3, 2018",vs Philadelphia,PST,W,108-103,W,3.5,O,206.5
"May 5, 2018",@ Philadelphia,PST,W,101-98,W,9.0,U,206.0
"May 7, 2018",@ Philadelphia,PST,L,103-92,L,7.0,U,206.5
"May 9, 2018",vs Philadelphia,PST,W,114-112,W,-1.5,O,204.5
"May 13, 2018",vs Cleveland,PST,W,108-83,W,1.0,U,204.5
"May 15, 2018",vs Cleveland,PST,W,107-94,W,0.0,U,205.5
"May 19, 2018",@ Cleveland,PST,L,116-86,L,6.5,U,207.0
"May 21, 2018",@ Cleveland,PST,L,111-102,L,7.0,O,204.5
"May 23, 2018",vs Cleveland,PST,W,96-83,W,-1.5,U,204.5
"May 25, 2018",@ Cleveland,PST,L,109-99,L,7.0,O,201.5
"May 27, 2018",vs Cleveland,PST,L,87-79,L,-2.5,U,197.0
