Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Mar 27, 2018",@ New Orleans,REG,W,107-103,W,-1.0,U,221.5
"Mar 28, 2018",@ Memphis,REG,L,108-103,L,-5.5,O,200.0
"Mar 30, 2018",vs LA Clippers,REG,W,105-96,W,-6.0,U,219.0
"Apr 1, 2018",vs Memphis,REG,W,113-98,P,-15.0,O,205.0
"Apr 3, 2018",@ Dallas,REG,L,115-109,L,-7.0,O,207.5
"Apr 5, 2018",@ Houston,REG,L,96-94,W,10.5,U,212.0
"Apr 7, 2018",@ San Antonio,REG,L,116-105,L,5.0,O,203.0
"Apr 9, 2018",@ Denver,REG,L,88-82,L,4.5,U,220.5
"Apr 11, 2018",vs Utah,REG,W,102-93,W,-2.0,U,202.5
"Apr 14, 2018",vs New Orleans,PST,L,97-95,L,-5.5,U,217.0
"Apr 17, 2018",vs New Orleans,PST,L,111-102,L,-6.5,U,215.5
"Apr 19, 2018",@ New Orleans,PST,L,119-102,L,3.5,O,215.5
"Apr 21, 2018",@ New Orleans,PST,L,131-123,L,6.5,O,217.0
