Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Jan 16, 2017",@ New York,REG,W,108-107,L,-2.5,O,210.5
"Jan 18, 2017",@ Detroit,REG,L,118-95,L,-2.5,O,199.5
"Jan 20, 2017",vs Chicago,REG,W,102-93,W,-4.0,U,204.5
"Jan 21, 2017",vs Philadelphia,REG,W,110-93,W,-10.0,O,200.0
"Jan 23, 2017",vs LA Clippers,REG,L,115-105,L,-7.5,O,206.5
"Jan 25, 2017",@ Chicago,REG,W,119-114,W,-1.5,O,203.5
"Jan 27, 2017",vs Washington,REG,L,112-86,L,-3.0,U,214.0
"Jan 29, 2017",vs New York,REG,W,142-139,L,-6.0,O,209.5
"Feb 1, 2017",@ Miami,REG,L,116-93,L,1.5,O,205.0
"Feb 2, 2017",@ Houston,REG,W,113-108,W,9.5,U,225.5
"Feb 4, 2017",vs Orlando,REG,W,113-86,W,-7.0,U,210.0
"Feb 6, 2017",vs Utah,REG,L,120-95,L,-1.5,O,197.5
"Feb 8, 2017",vs Denver,REG,W,117-106,W,-3.5,U,224.0
"Feb 10, 2017",@ Sacramento,REG,L,108-107,L,-2.0,O,210.0
"Feb 13, 2017",@ Portland,REG,W,109-104,W,2.0,U,218.0
"Feb 15, 2017",@ LA Clippers,REG,L,99-84,L,3.5,U,213.5
"Feb 24, 2017",vs Miami,REG,L,108-90,L,-3.0,U,206.0
"Feb 25, 2017",@ Orlando,REG,L,105-86,L,-3.5,U,209.0
"Feb 27, 2017",@ Boston,REG,W,114-98,W,4.0,P,212.0
"Mar 1, 2017",vs Dallas,REG,W,100-95,L,-6.0,U,195.5
"Mar 3, 2017",vs Cleveland,REG,L,135-130,L,2.5,O,214.5
"Mar 5, 2017",vs Indiana,REG,L,97-96,L,-3.0,U,209.5
"Mar 6, 2017",vs Golden State,REG,L,119-111,L,6.0,O,216.5
"Mar 8, 2017",vs Brooklyn,REG,W,110-105,L,-10.0,U,219.5
"Mar 10, 2017",vs Toronto,REG,W,105-99,W,-3.0,O,203.5
"Mar 11, 2017",@ Memphis,REG,W,107-90,W,6.5,U,206.0
"Mar 13, 2017",@ San Antonio,REG,L,107-99,L,7.0,O,203.0
"Mar 16, 2017",vs Memphis,REG,L,103-91,L,-4.0,U,202.0
"Mar 18, 2017",vs Portland,REG,L,113-97,L,-1.5,U,214.5
"Mar 20, 2017",@ Charlotte,REG,L,105-90,L,6.0,U,205.5
"Mar 22, 2017",@ Washington,REG,L,104-100,W,8.0,U,215.5
"Mar 24, 2017",@ Milwaukee,REG,L,100-97,W,7.0,U,202.0
"Mar 26, 2017",vs Brooklyn,REG,L,107-92,L,-6.5,U,216.5
"Mar 28, 2017",vs Phoenix,REG,W,95-91,L,-10.0,U,217.5
"Mar 29, 2017",@ Philadelphia,REG,W,99-92,W,-2.5,U,212.5
"Apr 1, 2017",@ Chicago,REG,L,106-104,W,5.5,O,201.5
"Apr 2, 2017",@ Brooklyn,REG,L,91-82,L,-3.0,U,216.0
"Apr 6, 2017",vs Boston,REG,W,123-116,W,1.0,O,208.5
"Apr 7, 2017",@ Cleveland,REG,W,114-100,W,15.0,O,212.5
"Apr 9, 2017",vs Cleveland,REG,W,126-125,W,5.0,O,214.0
"Apr 11, 2017",vs Charlotte,REG,W,103-76,W,-8.0,U,203.0
"Apr 12, 2017",@ Indiana,REG,L,104-86,L,15.0,U,200.0
"Apr 16, 2017",@ Washington,PST,L,114-107,L,5.5,O,209.5
"Apr 19, 2017",@ Washington,PST,L,109-101,L,6.0,U,212.0
"Apr 22, 2017",vs Washington,PST,W,116-98,W,-2.5,O,211.0
"Apr 24, 2017",vs Washington,PST,W,111-101,W,-2.5,P,212.0
"Apr 26, 2017",@ Washington,PST,L,103-99,W,6.5,U,211.5
"Apr 28, 2017",vs Washington,PST,L,115-99,L,-3.0,O,209.0
