Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Jan 5, 2017",@ Denver,REG,W,127-99,W,-7.0,O,213.5
"Jan 7, 2017",vs Charlotte,REG,W,102-85,W,-11.0,U,208.5
"Jan 10, 2017",vs Milwaukee,REG,L,109-107,L,-10.0,O,203.0
"Jan 12, 2017",vs LA Lakers,REG,W,134-94,W,-14.0,O,212.0
"Jan 14, 2017",@ Phoenix,REG,L,108-105,L,-12.5,O,212.5
"Jan 17, 2017",vs Minnesota,REG,W,122-114,L,-12.0,O,202.0
"Jan 19, 2017",vs Denver,REG,W,118-104,W,-13.0,O,216.5
"Jan 21, 2017",@ Cleveland,REG,W,118-115,W,3.5,O,211.5
"Jan 23, 2017",@ Brooklyn,REG,W,112-86,W,-8.5,U,214.5
"Jan 24, 2017",@ Toronto,REG,W,108-106,W,2.5,O,203.0
"Jan 27, 2017",@ New Orleans,REG,L,119-103,L,-7.0,O,211.5
"Jan 29, 2017",vs Dallas,REG,L,105-101,L,-12.0,O,195.5
"Jan 31, 2017",vs Oklahoma City,REG,W,108-94,W,-9.5,U,210.0
"Feb 2, 2017",vs Philadelphia,REG,W,102-86,L,-17.0,U,213.0
"Feb 4, 2017",vs Denver,REG,W,121-97,W,-13.0,U,223.0
"Feb 6, 2017",@ Memphis,REG,L,89-74,L,1.0,U,200.5
"Feb 8, 2017",@ Philadelphia,REG,W,111-103,L,-12.0,O,206.5
"Feb 10, 2017",@ Detroit,REG,W,103-92,W,-5.0,U,209.0
"Feb 12, 2017",@ New York,REG,L,94-90,L,-9.5,U,211.0
"Feb 13, 2017",@ Indiana,REG,W,110-106,L,-5.0,O,208.0
"Feb 15, 2017",@ Orlando,REG,W,107-79,W,-10.0,U,207.0
"Feb 24, 2017",@ LA Clippers,REG,W,105-97,W,-2.5,U,210.5
"Feb 26, 2017",@ LA Lakers,REG,W,119-98,W,-12.0,O,209.5
"Mar 1, 2017",vs Indiana,REG,W,100-99,L,-9.5,U,206.5
"Mar 3, 2017",@ New Orleans,REG,W,101-98,L,-6.0,U,207.0
"Mar 4, 2017",vs Minnesota,REG,W,97-90,L,-7.5,U,204.5
"Mar 6, 2017",vs Houston,REG,W,112-110,L,-3.5,O,221.5
"Mar 8, 2017",vs Sacramento,REG,W,114-104,L,-11.0,O,195.0
"Mar 9, 2017",@ Oklahoma City,REG,L,102-92,L,-2.5,U,209.0
"Mar 11, 2017",vs Golden State,REG,W,107-85,W,-11.0,U,197.5
"Mar 13, 2017",vs Atlanta,REG,W,107-99,W,-7.0,O,203.0
"Mar 15, 2017",vs Portland,REG,L,110-106,L,-11.0,O,208.0
"Mar 18, 2017",@ Memphis,REG,L,104-96,L,-4.0,O,196.0
"Mar 19, 2017",vs Sacramento,REG,W,118-102,W,-14.5,O,202.0
"Mar 21, 2017",@ Minnesota,REG,W,100-93,W,-4.5,U,205.5
"Mar 23, 2017",vs Memphis,REG,W,97-90,L,-7.5,U,197.0
"Mar 25, 2017",vs New York,REG,W,106-98,L,-14.5,O,203.0
"Mar 27, 2017",vs Cleveland,REG,W,103-74,W,-5.0,U,211.5
"Mar 29, 2017",vs Golden State,REG,L,110-98,L,-4.5,O,206.5
"Mar 31, 2017",@ Oklahoma City,REG,W,100-95,W,-3.0,U,207.5
"Apr 2, 2017",vs Utah,REG,W,109-103,W,-5.5,O,189.0
"Apr 4, 2017",vs Memphis,REG,W,95-89,L,-9.0,U,195.5
"Apr 5, 2017",vs LA Lakers,REG,L,102-95,L,-13.5,U,208.0
"Apr 7, 2017",@ Dallas,REG,W,102-89,W,5.0,O,189.5
"Apr 8, 2017",vs LA Clippers,REG,L,98-87,L,-1.5,U,208.0
"Apr 10, 2017",@ Portland,REG,L,99-98,L,-10.5,O,192.5
"Apr 12, 2017",@ Utah,REG,L,101-97,P,4.0,O,192.0
"Apr 15, 2017",vs Memphis,PST,W,111-82,W,-9.5,O,190.5
"Apr 17, 2017",vs Memphis,PST,W,96-82,W,-10.5,U,189.0
"Apr 20, 2017",@ Memphis,PST,L,105-94,L,-3.5,O,188.0
"Apr 22, 2017",@ Memphis,PST,L,110-108,L,-5.0,O,187.0
"Apr 25, 2017",vs Memphis,PST,W,116-103,W,-10.5,O,188.5
"Apr 27, 2017",@ Memphis,PST,W,103-96,W,-5.5,O,190.5
"May 1, 2017",vs Houston,PST,L,126-99,L,-6.0,O,215.5
"May 3, 2017",vs Houston,PST,W,121-96,W,-6.0,O,215.0
"May 5, 2017",@ Houston,PST,W,103-92,W,5.5,U,215.0
"May 7, 2017",@ Houston,PST,L,125-104,L,5.0,O,213.5
"May 9, 2017",vs Houston,PST,W,110-107,L,-5.5,O,216.0
"May 11, 2017",@ Houston,PST,W,114-75,W,9.0,U,209.5
"May 14, 2017",@ Golden State,PST,L,113-111,W,10.0,O,209.5
"May 16, 2017",@ Golden State,PST,L,136-100,L,13.5,O,210.0
"May 20, 2017",vs Golden State,PST,L,120-108,L,9.5,O,214.5
"May 22, 2017",vs Golden State,PST,L,129-115,L,11.0,O,218.5
