Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Mar 15, 2017",vs New Orleans,REG,W,120-112,W,-6.0,O,202.0
"Mar 17, 2017",vs Minnesota,REG,W,123-105,W,-4.0,O,205.0
"Mar 19, 2017",vs Portland,REG,L,115-104,L,-5.5,O,214.0
"Mar 21, 2017",vs Phoenix,REG,W,112-97,W,-11.5,U,214.5
"Mar 23, 2017",vs Toronto,REG,L,101-84,L,-4.0,U,199.5
"Mar 26, 2017",@ Boston,REG,L,112-108,W,6.0,O,210.5
"Mar 28, 2017",@ Detroit,REG,W,97-96,L,-3.0,U,201.0
"Mar 29, 2017",@ New York,REG,W,105-88,W,-2.5,U,207.5
"Mar 31, 2017",vs New York,REG,L,98-94,L,-10.5,U,203.0
"Apr 2, 2017",vs Denver,REG,L,116-113,L,-3.5,O,219.0
"Apr 5, 2017",@ Charlotte,REG,W,112-99,W,2.5,O,203.5
"Apr 7, 2017",@ Toronto,REG,L,96-94,W,4.5,U,207.0
"Apr 8, 2017",@ Washington,REG,W,106-103,W,3.5,U,216.5
"Apr 10, 2017",vs Cleveland,REG,W,124-121,L,-10.5,O,204.0
"Apr 12, 2017",vs Washington,REG,W,110-102,L,-11.5,O,206.0
