Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Dec 26, 2016",@ New Orleans,REG,L,111-104,L,4.5,O,199.5
"Dec 27, 2016",vs Houston,REG,L,123-107,L,5.0,O,209.0
"Dec 29, 2016",@ LA Lakers,REG,W,101-89,W,4.0,U,205.5
"Dec 30, 2016",@ Golden State,REG,L,108-99,W,18.0,U,214.5
"Jan 3, 2017",vs Washington,REG,W,113-105,W,-1.0,O,201.5
"Jan 5, 2017",vs Phoenix,REG,L,102-95,L,-5.5,U,206.0
"Jan 7, 2017",vs Atlanta,REG,L,97-82,L,1.0,U,196.5
"Jan 9, 2017",@ Minnesota,REG,L,101-92,L,4.5,U,195.0
"Jan 12, 2017",@ Phoenix,REG,W,113-108,W,-2.0,O,207.5
"Jan 15, 2017",vs Minnesota,REG,W,98-87,W,0.0,U,197.5
"Jan 17, 2017",@ Chicago,REG,W,99-98,W,4.5,O,196.5
"Jan 19, 2017",@ Miami,REG,L,99-95,L,2.0,U,200.5
"Jan 20, 2017",vs Utah,REG,L,112-107,W,5.5,O,188.5
"Jan 22, 2017",vs LA Lakers,REG,W,122-73,W,-6.0,U,206.5
"Jan 25, 2017",vs New York,REG,W,103-95,W,-2.5,U,200.5
"Jan 26, 2017",@ Oklahoma City,REG,L,109-98,L,9.0,O,197.0
"Jan 29, 2017",@ San Antonio,REG,W,105-101,W,12.0,O,195.5
"Jan 30, 2017",vs Cleveland,REG,W,104-97,W,4.5,U,208.5
"Feb 1, 2017",vs Philadelphia,REG,W,113-95,W,-7.5,O,205.0
"Feb 3, 2017",@ Portland,REG,W,108-104,W,6.0,O,205.0
"Feb 6, 2017",@ Denver,REG,L,110-87,L,2.5,U,212.5
"Feb 7, 2017",vs Portland,REG,L,114-113,W,2.5,O,206.0
"Feb 9, 2017",vs Utah,REG,W,112-105,W,2.5,O,193.5
"Feb 11, 2017",vs Orlando,REG,W,112-80,W,-6.5,U,203.5
"Feb 13, 2017",vs Boston,REG,L,111-98,L,2.0,U,211.0
"Feb 15, 2017",@ Detroit,REG,L,98-91,L,4.5,U,200.5
"Feb 24, 2017",@ Minnesota,REG,L,97-84,L,4.0,U,204.5
"Feb 25, 2017",vs New Orleans,REG,W,96-83,W,2.0,U,204.5
"Feb 27, 2017",vs Miami,REG,W,96-89,W,1.0,U,201.5
"Mar 1, 2017",@ Atlanta,REG,L,100-95,W,6.0,U,195.5
"Mar 3, 2017",vs Memphis,REG,W,104-100,W,2.5,O,190.0
"Mar 5, 2017",vs Oklahoma City,REG,W,104-89,W,-1.0,U,207.5
"Mar 7, 2017",vs LA Lakers,REG,W,122-111,W,-9.0,O,206.5
"Mar 10, 2017",vs Brooklyn,REG,W,105-96,L,-10.0,U,212.0
"Mar 11, 2017",vs Phoenix,REG,L,100-98,L,-5.5,U,218.0
"Mar 13, 2017",@ Toronto,REG,L,100-78,L,5.0,U,196.0
"Mar 15, 2017",@ Washington,REG,W,112-107,W,7.5,O,207.0
"Mar 17, 2017",@ Philadelphia,REG,L,116-74,L,-5.0,U,205.0
"Mar 19, 2017",@ Brooklyn,REG,W,111-104,W,-5.0,O,208.0
"Mar 21, 2017",vs Golden State,REG,L,112-87,L,5.0,U,208.0
"Mar 23, 2017",vs LA Clippers,REG,W,97-95,W,5.0,U,204.5
"Mar 25, 2017",vs Toronto,REG,L,94-86,L,0.0,U,196.0
"Mar 27, 2017",vs Oklahoma City,REG,L,92-91,W,2.0,U,203.0
"Mar 29, 2017",@ New Orleans,REG,L,121-118,W,6.0,O,201.0
"Mar 31, 2017",@ Memphis,REG,L,99-90,L,3.5,U,191.5
"Apr 2, 2017",@ Milwaukee,REG,W,109-105,W,6.5,O,195.5
"Apr 4, 2017",@ Sacramento,REG,L,98-87,L,-2.5,U,197.5
"Apr 5, 2017",@ LA Clippers,REG,L,112-101,P,11.0,O,204.5
"Apr 7, 2017",vs San Antonio,REG,L,102-89,L,-5.0,O,189.5
"Apr 9, 2017",@ Phoenix,REG,L,124-111,L,2.5,O,210.5
"Apr 11, 2017",vs Denver,REG,L,109-91,L,-2.5,U,213.5
"Apr 12, 2017",@ Memphis,REG,W,100-93,W,8.5,O,189.0
