Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Dec 12, 2018",@ Charlotte,REG,L,108-107,W,5.5,U,217.0
"Dec 15, 2018",vs Boston,REG,W,113-104,W,2.0,O,214.5
"Dec 17, 2018",vs Milwaukee,REG,L,107-104,P,3.0,U,224.5
"Dec 19, 2018",@ Minnesota,REG,W,129-123,W,5.5,O,216.5
"Dec 21, 2018",@ Charlotte,REG,L,98-86,L,4.0,U,220.5
"Dec 23, 2018",vs Atlanta,REG,L,98-95,L,-9.5,U,222.0
"Dec 26, 2018",vs Washington,REG,W,106-95,W,-4.5,U,221.5
"Dec 28, 2018",@ Indiana,REG,L,125-88,L,7.0,O,206.5
"Dec 30, 2018",@ Orlando,REG,L,109-107,L,1.5,O,203.5
"Jan 1, 2019",@ Milwaukee,REG,L,121-98,L,10.0,U,219.5
"Jan 2, 2019",@ Memphis,REG,W,101-94,W,6.5,U,198.0
"Jan 5, 2019",vs Utah,REG,L,110-105,L,3.5,O,209.0
"Jan 7, 2019",vs San Antonio,REG,L,119-107,L,2.5,O,214.0
"Jan 9, 2019",@ LA Lakers,REG,L,113-100,L,1.5,U,216.0
"Jan 10, 2019",@ Sacramento,REG,L,112-102,L,8.0,U,220.0
"Jan 12, 2019",@ LA Clippers,REG,W,109-104,W,7.5,U,222.0
"Jan 14, 2019",@ Utah,REG,L,100-94,W,7.5,U,208.0
"Jan 16, 2019",vs Orlando,REG,W,120-115,W,-3.5,O,208.0
"Jan 18, 2019",vs Miami,REG,W,98-93,W,-2.5,U,206.0
"Jan 19, 2019",vs Sacramento,REG,L,103-101,L,1.0,U,222.5
"Jan 21, 2019",@ Washington,REG,L,101-87,L,5.5,U,215.0
"Jan 23, 2019",@ New Orleans,REG,W,98-94,W,5.0,U,222.0
"Jan 25, 2019",@ Dallas,REG,L,106-101,P,5.0,P,207.0
"Jan 29, 2019",vs Milwaukee,REG,L,115-105,L,7.0,O,216.0
"Jan 31, 2019",vs Dallas,REG,W,93-89,L,-7.5,U,206.0
"Feb 2, 2019",vs LA Clippers,REG,L,111-101,L,-2.0,U,215.5
"Feb 4, 2019",vs Denver,REG,W,129-103,W,2.0,O,209.0
"Feb 5, 2019",@ New York,REG,W,105-92,W,-3.0,U,206.5
"Feb 8, 2019",vs New York,REG,W,120-103,W,-8.0,O,205.0
"Feb 11, 2019",vs Washington,REG,W,121-112,W,-6.0,O,224.5
"Feb 13, 2019",@ Boston,REG,L,118-110,L,3.5,O,210.5
"Feb 22, 2019",@ Atlanta,REG,W,125-122,L,-4.5,O,221.5
"Feb 23, 2019",@ Miami,REG,W,119-96,W,3.5,O,209.5
"Feb 25, 2019",vs Indiana,REG,W,113-109,W,-2.5,O,211.0
"Feb 27, 2019",@ San Antonio,REG,L,105-93,L,4.5,U,220.5
"Mar 2, 2019",@ Cleveland,REG,W,129-93,W,-8.0,O,214.5
"Mar 3, 2019",vs Toronto,REG,W,112-107,W,2.0,O,217.5
"Mar 6, 2019",vs Minnesota,REG,W,131-114,W,-4.5,O,223.5
"Mar 8, 2019",@ Chicago,REG,W,112-104,W,-3.5,U,219.0
"Mar 10, 2019",vs Chicago,REG,W,131-108,W,-9.0,O,214.0
"Mar 11, 2019",@ Brooklyn,REG,L,103-75,L,2.0,U,223.0
"Mar 13, 2019",@ Miami,REG,L,108-74,L,2.0,U,208.5
"Mar 15, 2019",vs LA Lakers,REG,W,111-97,W,-12.5,U,216.0
"Mar 17, 2019",vs Toronto,REG,W,110-107,W,-1.5,O,215.5
"Mar 18, 2019",@ Cleveland,REG,L,126-119,L,-6.5,O,212.0
"Mar 21, 2019",@ Phoenix,REG,W,118-98,W,-7.0,U,217.5
"Mar 23, 2019",@ Portland,REG,L,117-112,P,5.0,O,215.0
"Mar 24, 2019",@ Golden State,REG,L,121-114,W,10.0,O,219.0
"Mar 26, 2019",@ Denver,REG,L,95-92,W,7.5,U,212.5
"Mar 28, 2019",vs Orlando,REG,W,115-98,W,-3.0,O,205.5
"Mar 30, 2019",vs Portland,REG,W,99-90,W,-5.5,U,216.0
"Apr 1, 2019",@ Indiana,REG,L,111-102,L,5.5,O,203.5
"Apr 3, 2019",vs Indiana,REG,L,108-89,L,-2.5,U,205.5
"Apr 5, 2019",@ Oklahoma City,REG,L,123-110,L,6.0,O,216.0
"Apr 7, 2019",vs Charlotte,REG,L,104-91,L,-6.5,U,216.0
"Apr 9, 2019",vs Memphis,REG,W,100-93,L,-11.5,U,210.0
"Apr 10, 2019",@ New York,REG,W,115-89,W,-8.5,U,205.0
"Apr 14, 2019",@ Milwaukee,PST,L,121-86,L,15.0,U,215.5
"Apr 17, 2019",@ Milwaukee,PST,L,120-99,L,15.5,O,215.0
"Apr 20, 2019",vs Milwaukee,PST,L,119-103,L,9.5,O,217.5
"Apr 22, 2019",vs Milwaukee,PST,L,127-104,L,12.5,O,220.5
