Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Jan 24, 2019",@ Oklahoma City,REG,L,122-116,W,14.0,O,231.5
"Jan 26, 2019",vs San Antonio,REG,L,126-114,L,4.5,O,228.0
"Jan 29, 2019",@ Houston,REG,W,121-116,W,13.5,O,233.5
"Jan 30, 2019",vs Denver,REG,L,105-99,W,9.0,U,226.5
"Feb 2, 2019",@ San Antonio,REG,L,113-108,W,10.5,U,230.0
"Feb 4, 2019",vs Indiana,REG,L,109-107,W,3.5,U,219.0
"Feb 6, 2019",@ Chicago,REG,W,125-120,W,-1.5,O,226.0
"Feb 8, 2019",vs Minnesota,REG,W,122-117,L,-6.0,O,230.5
"Feb 9, 2019",@ Memphis,REG,L,99-90,L,1.0,U,214.5
"Feb 12, 2019",vs Orlando,REG,L,118-88,L,-4.5,U,223.0
"Feb 14, 2019",vs Oklahoma City,REG,W,131-122,W,4.5,O,238.5
"Feb 22, 2019",@ Indiana,REG,L,126-111,L,5.0,O,223.0
"Feb 23, 2019",vs LA Lakers,REG,W,128-115,W,6.5,O,234.0
"Feb 25, 2019",vs Philadelphia,REG,L,111-110,W,2.5,U,240.5
"Feb 27, 2019",@ LA Lakers,REG,L,125-119,W,6.5,O,239.5
"Mar 1, 2019",@ Phoenix,REG,W,130-116,W,-4.5,O,239.0
"Mar 2, 2019",@ Denver,REG,W,120-112,W,13.5,U,238.0
"Mar 4, 2019",@ Utah,REG,W,115-112,W,9.5,U,231.0
"Mar 6, 2019",vs Utah,REG,L,114-104,L,4.5,U,230.0
"Mar 8, 2019",vs Toronto,REG,L,127-104,L,9.5,O,230.0
"Mar 10, 2019",@ Atlanta,REG,L,128-116,L,1.0,O,238.0
"Mar 12, 2019",vs Milwaukee,REG,L,130-113,L,10.5,O,237.0
"Mar 15, 2019",vs Portland,REG,L,122-110,L,9.0,U,232.5
"Mar 16, 2019",vs Phoenix,REG,L,138-136,L,-4.5,O,235.0
"Mar 18, 2019",@ Dallas,REG,W,129-125,W,5.0,O,232.0
"Mar 20, 2019",@ Orlando,REG,L,119-96,L,9.0,U,224.0
"Mar 24, 2019",vs Houston,REG,L,113-90,L,10.0,U,229.5
"Mar 26, 2019",vs Atlanta,REG,L,130-120,L,2.5,O,242.5
"Mar 28, 2019",vs Sacramento,REG,W,121-118,W,6.5,O,234.5
"Mar 31, 2019",vs LA Lakers,REG,L,130-102,L,-3.0,O,231.0
"Apr 3, 2019",vs Charlotte,REG,L,115-109,L,4.5,U,229.5
"Apr 5, 2019",@ Phoenix,REG,L,133-126,L,-2.5,O,228.5
"Apr 7, 2019",@ Sacramento,REG,W,133-129,W,12.0,O,232.5
"Apr 9, 2019",vs Golden State,REG,L,112-103,W,9.5,U,235.0
