Date,Opponent,Game,Result,Score,ATS,Spread,OU,Total
"Jan 4, 2019",vs LA Clippers,REG,L,121-111,L,4.5,U,235.0
"Jan 6, 2019",vs Charlotte,REG,L,119-113,L,-1.5,O,225.5
"Jan 8, 2019",vs Sacramento,REG,W,115-111,W,4.0,U,227.5
"Jan 9, 2019",@ Dallas,REG,L,104-94,W,11.0,U,217.5
"Jan 12, 2019",vs Denver,REG,W,102-93,W,9.0,U,217.5
"Jan 15, 2019",@ Indiana,REG,L,131-97,L,10.5,O,219.0
"Jan 17, 2019",@ Toronto,REG,L,111-109,W,9.0,U,223.5
"Jan 19, 2019",@ Charlotte,REG,L,135-115,L,7.0,O,224.5
"Jan 20, 2019",@ Minnesota,REG,L,116-114,W,12.0,O,229.5
"Jan 22, 2019",vs Minnesota,REG,L,118-91,L,4.0,U,232.0
"Jan 24, 2019",vs Portland,REG,L,120-106,L,8.5,O,220.5
"Jan 25, 2019",@ Denver,REG,L,132-95,L,15.0,O,222.0
"Jan 27, 2019",@ LA Lakers,REG,L,116-102,L,8.0,U,227.5
"Jan 29, 2019",@ San Antonio,REG,L,126-124,W,13.5,O,226.0
"Feb 2, 2019",vs Atlanta,REG,L,118-112,L,-2.0,U,235.0
"Feb 4, 2019",vs Houston,REG,L,118-110,W,8.5,O,227.5
"Feb 6, 2019",@ Utah,REG,L,116-88,L,15.0,U,217.0
"Feb 8, 2019",vs Golden State,REG,L,117-107,W,16.5,U,229.5
"Feb 10, 2019",@ Sacramento,REG,L,117-104,L,9.0,U,231.0
"Feb 13, 2019",@ LA Clippers,REG,L,134-107,L,7.5,O,232.5
"Feb 21, 2019",@ Cleveland,REG,L,111-98,L,1.0,U,221.0
"Feb 23, 2019",@ Atlanta,REG,L,120-112,L,3.5,U,234.0
"Feb 25, 2019",@ Miami,REG,W,124-121,W,7.5,O,217.0
"Mar 1, 2019",vs New Orleans,REG,L,130-116,L,4.5,O,239.0
"Mar 2, 2019",vs LA Lakers,REG,W,118-109,W,7.0,U,235.0
"Mar 4, 2019",vs Milwaukee,REG,W,114-105,W,13.5,U,232.5
"Mar 6, 2019",vs New York,REG,W,107-96,W,-3.5,U,227.0
"Mar 9, 2019",@ Portland,REG,L,127-120,W,12.0,O,226.5
"Mar 10, 2019",@ Golden State,REG,W,115-111,W,17.0,U,234.0
"Mar 13, 2019",vs Utah,REG,L,114-97,L,8.5,U,220.5
"Mar 15, 2019",@ Houston,REG,L,108-102,W,12.5,U,226.0
"Mar 16, 2019",@ New Orleans,REG,W,138-136,W,4.5,O,235.0
"Mar 18, 2019",vs Chicago,REG,L,116-101,L,-2.5,U,227.0
"Mar 21, 2019",vs Detroit,REG,L,118-98,L,7.0,U,217.5
"Mar 23, 2019",@ Sacramento,REG,L,112-103,W,10.5,U,230.5
"Mar 25, 2019",@ Utah,REG,L,125-92,L,14.0,O,216.0
"Mar 27, 2019",vs Washington,REG,L,124-121,L,1.5,O,230.5
"Mar 30, 2019",vs Memphis,REG,L,120-115,L,2.5,O,220.5
"Apr 1, 2019",vs Cleveland,REG,W,122-113,W,-2.0,O,224.0
"Apr 3, 2019",vs Utah,REG,L,118-97,L,10.5,U,219.5
"Apr 5, 2019",vs New Orleans,REG,W,133-126,W,2.5,O,228.5
"Apr 7, 2019",@ Houston,REG,L,149-113,L,18.5,O,223.5
"Apr 9, 2019",@ Dallas,REG,L,120-109,L,8.5,O,225.5
